student_id,final_test
AJ8MPC,76.0
PGMLCJ,57.0
5Q4Q7O,44.0
ZSYUDL,64.0
BGQJVW,69.0
RSERSW,80.0
H2W24Z,79.0
5GPLXM,68.0
FPXHBM,48.0
WF1RP8,68.0
6RGCGZ,55.0
5MRQLU,57.0
KUV7JS,54.0
64N723,51.0
AOD591,78.0
EYC46U,59.0
T96VBR,67.0
5V6I7G,57.0
GTSG94,83.0
6RZAQG,100.0
QWGP8F,50.0
1UA1TM,52.0
7ZT37P,58.0
X6B0PP,67.0
N6M30N,69.0
SLX25M,57.0
E7UU3M,43.0
8M2VFS,94.0
NB5820,89.0
GJQ74A,59.0
BZDLDV,70.0
HUHBQU,78.0
NDMS9S,79.0
J4HZ2U,73.0
L6G8KR,51.0
AZT8DU,88.0
NCD1W0,63.0
U3QFA7,47.0
7IHMP9,43.0
W1WRKQ,84.0
7AHPPP,74.0
IJXH3L,54.0
C8QF31,74.0
SIM42O,47.0
UXXGOS,66.0
9TBOTW,57.0
UCYTFK,63.0
UGFM3N,53.0
W2MRLB,58.0
KBF0AH,55.0
55L8TM,72.0
VG54RG,68.0
TK0EL6,75.0
JPSBQE,48.0
IHBECA,47.0
EHD0JP,47.0
IDN29K,73.0
3QPUF3,85.0
HV71KL,61.0
0VRDKI,51.0
BV8XZO,46.0
QIUSKC,59.0
LYJTQZ,70.0
6WO1KR,80.0
O5ECE6,86.0
MNCZKB,52.0
KALZUJ,63.0
DOS9D5,49.0
YQH7K5,60.0
AJRPSG,55.0
PTED8V,61.0
OGZ58D,72.0
YQ8BDH,76.0
BIDTRK,78.0
OPS2GK,48.0
4P8OXZ,100.0
375HKL,78.0
8R9NH7,67.0
NN1VMU,56.0
36N2W9,66.0
SCLW24,54.0
B4HI5X,59.0
5P26KH,59.0
0Y30H6,75.0
X52X73,64.0
8ZY7XR,75.0
ORMOHC,62.0
JJRC9Q,78.0
79MULW,40.0
VWKZ0W,67.0
XXJ8GL,96.0
GKD8J3,73.0
YY0D30,70.0
B02BEH,67.0
ANYEMI,74.0
KNHXRG,59.0
AFEKFH,40.0
EE8K38,79.0
TWH48T,73.0
9MJJKC,74.0
312W5E,76.0
PP1X7G,68.0
BMNS4S,92.0
ML2DFZ,60.0
B1OKX0,67.0
TEV65C,61.0
YZ3YKQ,83.0
TODT80,58.0
5QFNER,74.0
4UE6TO,60.0
SFR13Y,73.0
9B2UT1,62.0
TAGPF1,71.0
L99GHI,89.0
N37WRP,70.0
BHCX8A,72.0
HU878Y,85.0
MU04AE,96.0
1INPVN,55.0
O34PTU,72.0
JVEVNV,61.0
KIKXI3,68.0
RN0ZZ9,50.0
M7GEX4,73.0
137D7R,57.0
PN8SGR,84.0
A5VQDY,91.0
CHT7WF,43.0
GOPCS7,57.0
P3YAYE,63.0
XGCNV2,46.0
MIDND5,74.0
LO1HEM,66.0
5G3GIU,77.0
5ADT43,59.0
PRHVFW,61.0
S3F65Y,86.0
BEMSBP,51.0
EWGR6W,81.0
BVI70E,65.0
A76N14,79.0
PDCMDM,62.0
O69KMB,47.0
QEX3WY,50.0
3Y8QI6,69.0
8UVO5V,80.0
GDA2G4,75.0
ISTSZI,96.0
FD1J4C,53.0
DM1QRO,56.0
R0DI63,49.0
1O3YKE,71.0
M6SFBM,77.0
CU7AS4,47.0
E6PILL,50.0
H5Y11Z,73.0
9712CE,83.0
80WH93,87.0
DKRUSW,68.0
H7N3F1,54.0
3EWGYQ,51.0
T63BW8,68.0
1FFCTN,84.0
03LE9B,41.0
9GXAEO,65.0
F21NEG,91.0
8VDIJD,71.0
6LM1A7,47.0
86R53P,82.0
VG3VB8,75.0
FHZ94G,67.0
K11D1L,68.0
6Y8IXA,63.0
CHL44U,59.0
ERKHW5,47.0
PP310M,72.0
6ZKHFZ,57.0
GMTL3N,55.0
3GKFYO,70.0
JVTSOG,71.0
MH5277,45.0
JNH8NO,65.0
N7IRUV,73.0
P6QVDP,43.0
6XR7ZV,63.0
087JW9,43.0
UMY33H,92.0
X1TU7C,70.0
H9TY7E,82.0
TEXT6A,54.0
HMCQWW,87.0
54F3RR,67.0
EBPJ7Y,54.0
TN8O35,79.0
6XHUVW,88.0
XHMJD3,55.0
DHRUMI,53.0
FP2YPR,75.0
IIGQW2,90.0
H3II5K,45.0
5JPNX4,93.0
6IJX03,76.0
PYV6OK,62.0
9EPZ6J,54.0
IV5F9G,44.0
1R38F1,56.0
1TCT3K,57.0
28W5E6,93.0
ZFWCV0,45.0
NOF5VQ,68.0
81BSG7,93.0
JAZZL6,50.0
UBI737,59.0
IN34YU,68.0
860AXZ,70.0
VR1M4V,55.0
H9PLP6,72.0
8O8QP1,68.0
WO67EH,75.0
1901KX,77.0
LUSWTN,61.0
TJEDBV,65.0
ZYM3UO,64.0
XDIEAJ,67.0
DRF8OS,67.0
YEQXJR,57.0
PT76KC,51.0
DYHQ76,62.0
0HGMPE,91.0
1LSHC1,48.0
O9H3D3,90.0
QWL118,69.0
8XSK1R,73.0
MIVCRN,93.0
QM6SSZ,74.0
4BN7LC,48.0
YFU0TP,86.0
X39Z85,58.0
DNITS6,58.0
XDP2A5,86.0
E7EIT0,46.0
F20FUN,86.0
YKRW5F,69.0
6XT6BF,45.0
MQZHC6,74.0
YPDXF3,77.0
IE5ACX,69.0
RLKVGZ,58.0
OE19KH,66.0
L8CT9D,83.0
1RY4B0,95.0
JPNYJS,60.0
T4U89N,85.0
AH40HD,44.0
D4POWG,52.0
9WRGS5,80.0
CT0EFF,67.0
U2PG7F,53.0
ZVHBO4,67.0
A3BXG6,59.0
R5N5SI,69.0
OHUR95,72.0
CIH8FV,86.0
E2JQW7,66.0
LVLES2,75.0
6DZ4H8,71.0
LWMZFK,61.0
8I52B2,87.0
ZPWVZH,74.0
H61QBO,64.0
P4HAON,86.0
LRQLPY,75.0
FH1Q6N,48.0
Z3YSIR,90.0
Y9G3I7,59.0
U3N2CS,93.0
NHF9EM,55.0
W0FK7Y,95.0
1V0U59,43.0
ZE3Y1Y,78.0
DNJEMH,78.0
5YZO36,95.0
A4IYEI,74.0
H1L1W1,71.0
A5S0FY,67.0
MDSGC0,48.0
JZ6GT0,45.0
LM6C8D,72.0
GW695E,72.0
SDSWPA,71.0
HHDHGQ,78.0
GZIXPZ,53.0
X0GLSG,67.0
PJRMYS,67.0
Q26HWA,74.0
JYWM94,68.0
GQ61M6,71.0
KIDAXU,90.0
8N5QU1,75.0
HS4DRC,38.0
3SL8HS,60.0
VQQVKD,86.0
36VE0J,79.0
ILY8IC,83.0
RY1AOR,89.0
MJMXYI,73.0
2GCYSC,57.0
NUGQCS,90.0
T150IQ,56.0
LZC20W,69.0
AEF1YR,57.0
61PNFP,61.0
8A5G5S,70.0
13XASG,86.0
TYPKMY,70.0
O6TEF9,81.0
PR637W,63.0
8HOXI6,56.0
1DD8RV,39.0
69WD7J,87.0
80BXQW,73.0
L5TVCF,61.0
C49JSG,67.0
6IPA55,78.0
U36Z86,77.0
OPN6ED,63.0
T64KDF,40.0
UPBSLE,80.0
KSN0AL,76.0
POL9T2,50.0
PF72JI,62.0
FBI5PP,77.0
TT3P14,76.0
KW73YI,81.0
MDHXP4,61.0
4OLRVG,75.0
U9ETC0,52.0
WUXD9W,47.0
B39WAY,54.0
YQBVL8,84.0
VRG1O2,46.0
PGS5I8,69.0
AFSH80,54.0
5UNH90,67.0
Q066GW,69.0
0QUOS2,54.0
5DZ0DF,75.0
WTHIU4,47.0
6X1RIN,50.0
PBWCWH,60.0
HURW72,45.0
TF50QA,55.0
G4PSCE,66.0
VEMJ50,70.0
LAR949,85.0
D4QRJE,66.0
Z3HQUW,75.0
WHJQ7E,39.0
0S7IR7,61.0
80BOJ4,82.0
U6RGZL,65.0
7O8CIO,57.0
S58NSJ,61.0
7IHBS4,74.0
W3CIBT,61.0
0C0RCE,84.0
AILR0U,73.0
9C81UP,66.0
LO58PB,62.0
V6Z9OV,66.0
9YFWYM,61.0
ZHMQ2A,54.0
VADZSS,79.0
5VF8VO,92.0
UPBXHN,39.0
HCD785,51.0
UYKTXQ,67.0
HUPHXH,74.0
XW1FNC,93.0
OZ98XH,89.0
HMVY39,44.0
40Y9N9,74.0
M1RJTB,45.0
QGQWRI,73.0
NLLOEO,58.0
SOPR67,71.0
PF0S9U,69.0
LNGHT3,44.0
697871,71.0
WT2E07,59.0
57RS2B,75.0
LU3XTH,49.0
XS1Q6C,73.0
1PQBQK,59.0
VRZY7D,57.0
EYLL8X,51.0
Z9YY3M,52.0
5NPPMZ,64.0
NSKSUA,55.0
H1LX89,44.0
URCVP7,89.0
2EQLUB,78.0
YF0DNL,77.0
ARG1CI,70.0
MFY69H,43.0
939W01,57.0
M6TU17,61.0
GKFDFL,75.0
HTDC0V,50.0
M59LMF,93.0
8Z0EQM,60.0
998A5O,73.0
AOF1CB,71.0
4YZRA8,40.0
2460PY,58.0
SZ3TKT,54.0
99CTCG,77.0
807X9G,68.0
4MYAYO,61.0
RYQKUD,79.0
0R6ZE3,68.0
6YN1HM,54.0
65XOE2,65.0
KDRZ5H,75.0
J0LGGX,62.0
62331R,85.0
QV7RHM,83.0
K8J9HX,51.0
5BZRU0,70.0
HKK31R,59.0
05FUHM,44.0
4XQ9V4,64.0
J7INWF,59.0
PHIBUQ,70.0
WA99SF,70.0
WWLNUX,79.0
DUC47R,45.0
4ZKSSX,49.0
77B2UJ,48.0
SJ1LXZ,62.0
XM41QP,87.0
ICC2EZ,57.0
NSDU3M,42.0
1TZDQL,72.0
UZYP14,88.0
0OAYR6,42.0
EOYP0A,85.0
LJSTAV,58.0
KGEAV7,54.0
L5UTSJ,81.0
OCWKRM,47.0
OBS8TD,95.0
GEL9EF,100.0
V41EV7,75.0
6WIH25,66.0
3E3RTZ,67.0
5RXABN,48.0
FMAH1K,74.0
PIKDPT,88.0
HZWKG2,62.0
1MMVVD,62.0
3JV2NU,81.0
AJZJN8,77.0
UIDLJB,54.0
9AFPNC,79.0
ZW6Q7X,81.0
8KKSAJ,68.0
6N9WMP,75.0
KLTQRT,72.0
73AKIT,59.0
Z8SFUM,41.0
NMF4ZN,59.0
BBPODT,73.0
KU343U,60.0
F5OC0E,84.0
NLVQYY,68.0
V4FSPO,67.0
G69QKD,73.0
E3XJY4,73.0
S788BC,71.0
WCR84R,79.0
DWPVIU,76.0
RCNDCY,70.0
JRVKEQ,68.0
XDZX2Z,73.0
9JVFTU,69.0
8ZRUJB,70.0
CJ7WUQ,61.0
FPUYSA,52.0
ZE5B1U,64.0
4IOFEN,94.0
UHFPEM,96.0
FTYIZA,85.0
VSV54S,49.0
TTMXCF,59.0
A6KYUC,70.0
1JIQGA,44.0
YH2BOV,52.0
LRZ904,51.0
J55999,57.0
T0AGKT,81.0
673TXK,75.0
KL2JZ6,72.0
PE6S65,93.0
VRGU04,98.0
OGYIXN,45.0
853OC9,66.0
UF6QEH,73.0
D8CUK9,86.0
RNN5UD,50.0
M50IBY,47.0
NROANT,43.0
0UGCMR,61.0
R0TV6A,88.0
1656ZL,71.0
U3LSPL,83.0
LJ4COI,84.0
RQQ744,80.0
1GNUX0,63.0
7IBMZ5,77.0
MDYCL2,73.0
QDHA8I,62.0
IYYEMP,55.0
72EIEY,52.0
58C7VD,76.0
TSV344,95.0
52OKLM,69.0
WMWJIU,60.0
6C39S0,48.0
1MIQU5,69.0
JA11W0,59.0
UJEJ6N,65.0
29S8EX,75.0
WPUSOT,72.0
CXZFG3,94.0
0W922A,47.0
X9VEFN,90.0
1GNS79,62.0
XWC7T4,47.0
MU9VEB,47.0
2EGSVR,62.0
YF8IVG,87.0
NSMQH2,65.0
O47KXI,43.0
CCJ0OC,55.0
WNCI4I,77.0
ZAL4S1,48.0
6DWD16,68.0
0OO6K0,72.0
E7LX4Z,69.0
RM7Z6V,56.0
BENCAW,63.0
PO5UFS,85.0
HVZI6J,71.0
CGT4NK,60.0
WR6N3W,80.0
GLXA5H,72.0
BNPCGB,81.0
8VWSLI,42.0
6F828R,64.0
HXOFS2,83.0
CU3T2Q,81.0
LLZ6WT,40.0
3204DA,79.0
P9CBF5,69.0
ZKL6AH,47.0
XQBSMC,82.0
Y1G74I,50.0
LD803Y,41.0
KYL9PH,83.0
1L8F4W,78.0
0OIYBU,71.0
6QM3SX,65.0
ZVV0M1,66.0
00LKRU,67.0
PEOFXQ,80.0
C2Y16X,49.0
Q3670I,63.0
XQHCCD,65.0
0P8DA2,54.0
EXOR1J,76.0
2N31LI,58.0
ZLS5IX,74.0
INT49X,75.0
7A5LTS,72.0
JV0CVI,78.0
KM4SXW,82.0
5AFWH7,74.0
K7GY9A,64.0
TWPSHS,78.0
PGCQUJ,87.0
7ZYLAX,48.0
BE3SFP,55.0
9X557T,58.0
75RKZB,87.0
5SG4LO,62.0
WWO68M,55.0
IQV492,79.0
9P8NZ9,81.0
PMEV5L,69.0
LDFJ01,61.0
OPVB64,36.0
S1RLD7,49.0
UY9D8O,52.0
OGTBLW,79.0
XUL9A7,85.0
JQJT96,78.0
X5RKOH,45.0
I301OQ,45.0
SV3BWX,62.0
EJVTK2,56.0
31XZOZ,64.0
Y1V7J2,55.0
1PZEJR,62.0
Z1TXYR,72.0
DNEE38,59.0
4T0N9H,59.0
3K6C69,63.0
0R9R80,60.0
CS0V0U,85.0
XM50MJ,83.0
O1H1E8,76.0
DTQHFU,40.0
TJKFCC,56.0
0HZUYK,65.0
UU2IHA,68.0
HFWDBC,84.0
P9F577,80.0
K065SN,42.0
TXY02I,65.0
G472Q6,67.0
7LBM4Z,90.0
3SRM0V,81.0
0ZOPZB,54.0
ROA2A9,72.0
Y0XRT4,79.0
20ZZ8A,43.0
MSK772,75.0
F3IIEL,58.0
JDXCLM,80.0
XT8E3Q,63.0
KL9T8C,75.0
X62BPB,69.0
09NDWC,91.0
KDP1ZP,49.0
FG88PI,70.0
A7BSZ8,95.0
76UQMQ,52.0
OIYRQ8,59.0
F4KCLE,76.0
M1EDGK,51.0
NVCTUX,49.0
931LEL,78.0
KCJWW7,75.0
Y1T8MV,58.0
S0SLSW,84.0
3O83KL,57.0
FYX15V,79.0
FAN4XL,71.0
SIWNUQ,90.0
2GIYYO,42.0
9V7QK4,54.0
7EDYA4,51.0
A8W98F,42.0
CX193L,66.0
JIQ8UK,51.0
4CCYWF,76.0
F0FD36,70.0
LA8FQR,57.0
R2SDMR,65.0
XJMT7C,78.0
6YF7CK,68.0
32YHXI,73.0
ENI477,72.0
Y8U4YP,72.0
1657YA,64.0
RAJ8CB,82.0
Y5XZMQ,47.0
KGPYSY,76.0
TJL2F3,82.0
S3GYQR,44.0
2ATD96,48.0
05KI37,63.0
S6O3EJ,53.0
XU8X2O,43.0
L9MKY7,82.0
F8WO7C,46.0
B3X5P0,82.0
WX9UJL,66.0
UPOL2X,51.0
EKNTEQ,73.0
TVC2AG,73.0
JQ5NUB,46.0
C2F42D,48.0
FWIRW8,70.0
6FBLOB,93.0
W34JO6,90.0
T28JFO,47.0
JG46OY,62.0
4JOPJX,75.0
W4M107,73.0
J3N9UN,90.0
3WLOQT,67.0
6F0AXX,55.0
2K7B9B,68.0
4Z33SL,91.0
OFIDRZ,70.0
43H5RL,73.0
1IKXPU,48.0
8F41TO,86.0
IGF00O,88.0
A86JN0,60.0
SX1HT7,71.0
O24E4B,78.0
OUHE6N,77.0
DYHHGB,70.0
4BULIO,81.0
IZV0GS,71.0
6IYGGH,74.0
6JZ0DJ,78.0
PWVUA1,69.0
VVESPN,66.0
5XBR59,56.0
VN7SM0,83.0
PJYYB7,55.0
Z65YSB,60.0
HETWKO,61.0
V364BN,57.0
ZDI1FM,70.0
10SWDZ,58.0
99G7A5,81.0
DZ1RVN,84.0
AYXI4T,71.0
Q1XROO,69.0
0EE0PY,53.0
14L6TN,58.0
129N5I,69.0
L80RMU,77.0
CFL9BQ,48.0
UE53IT,81.0
ZQSSX6,67.0
67CZVT,54.0
0TKXK0,74.0
HX1NEW,57.0
FTTCSA,52.0
QR1L9B,55.0
EOQ3ZJ,75.0
OQDYZF,77.0
3EKKMW,51.0
R7DS9P,86.0
P3SOFI,71.0
O5G9U2,40.0
E3992N,65.0
IZ3JX5,49.0
FFWCFT,73.0
E1ND20,49.0
7UON6F,63.0
LI8MXP,78.0
HOA4F9,83.0
LZ7XZJ,43.0
67IZTI,47.0
23YHRT,70.0
T9J4FH,85.0
RTWKLA,63.0
BBV4PB,69.0
172833,65.0
ZD0IWQ,36.0
NOJMAE,51.0
UG296M,68.0
AQJEUU,78.0
7QKSCF,55.0
QCUCKW,61.0
II95F1,43.0
UKYHWJ,71.0
LXWWYC,63.0
IL9Z0P,64.0
4D2MC2,74.0
1AF6QM,72.0
KUTHP2,72.0
N1OEQX,77.0
OWW85A,52.0
7KOK1W,65.0
STWZO4,60.0
XEYOIH,69.0
R8RKC6,78.0
QNTKBW,60.0
SSZ0OW,60.0
AIMVHK,51.0
NJ6RHX,81.0
CB4NYL,88.0
OH7BPN,72.0
Q4ZVY6,70.0
N6AS4H,64.0
SGTHM6,51.0
HWI50I,83.0
7FNXMG,59.0
M92EQQ,74.0
DRATLM,58.0
3LRQOC,73.0
SATF1G,55.0
BXL9HX,73.0
WMWME9,67.0
5NCB4A,55.0
MJ2ICM,94.0
NYA7EZ,72.0
M9MBAR,90.0
WKSTVV,71.0
B3QAFS,72.0
H08MLK,79.0
099UFD,82.0
LI1GLH,38.0
SSBE3J,79.0
MXSFBT,93.0
WHV64O,70.0
9CVRI5,75.0
ROVUHN,85.0
MHY0WF,72.0
9X36P7,70.0
H51P60,61.0
IZLGOV,58.0
4F0V94,71.0
K2PGI0,79.0
B1VNXX,71.0
JAQ8MS,59.0
CNDI5I,61.0
1WOKBI,55.0
AIB6OC,70.0
JPPOIL,72.0
B1GBV3,84.0
38SAI9,85.0
C8W1NS,52.0
QLVDYM,54.0
L7GMSU,93.0
P80KCY,72.0
VF2MOX,65.0
MIK3WN,63.0
EKECWH,78.0
Y5BVMJ,59.0
XSPUGH,49.0
4A83FT,62.0
E7CI37,67.0
DTYPXD,70.0
WAYJIY,84.0
H8479T,76.0
QU0Q5L,76.0
UI5SGU,53.0
KXZ1TW,85.0
3YS134,67.0
ZPY3DU,47.0
0IU80J,72.0
U4BGQY,52.0
H7JZ3K,82.0
12JZIH,66.0
GHBZAL,70.0
3HS3DI,73.0
C4S2PS,72.0
22E7A8,59.0
9MX4MU,70.0
590TYB,73.0
NDGDV4,91.0
S4SZBZ,72.0
BUPV2A,48.0
4TVLYK,53.0
HXWN58,83.0
OIIAWF,62.0
JW0NFX,59.0
2LQH79,85.0
D1TZCP,73.0
6IE7U8,63.0
3I601J,73.0
QAE3ZH,79.0
AIGP2E,61.0
J65PBJ,55.0
Z500J1,93.0
V1LIZ3,90.0
GTHEX4,70.0
VRWKI9,79.0
H5K6UR,40.0
N9RAIG,75.0
RSJUCD,54.0
INP4C1,59.0
VSEYOV,64.0
OCODA3,71.0
3B7I08,57.0
318LA0,87.0
C2AVW2,96.0
KXS2L4,43.0
EI2XB2,76.0
AT626E,78.0
FRDSU6,92.0
US66FX,65.0
XAKDHD,90.0
IHN9FH,56.0
P3XZZI,65.0
X557A5,100.0
GN0NU5,70.0
4JRQYC,66.0
U99ASY,81.0
309DJH,72.0
EOAXZN,46.0
KXWRNH,78.0
HT79RU,40.0
7HEO71,73.0
N0K1UF,88.0
L66EMW,46.0
TUQPF9,78.0
GNQG14,45.0
LN9LO8,57.0
O3MM6G,51.0
RYYKG3,59.0
EB94QM,70.0
Q9H17R,81.0
EJAPO6,45.0
34FTZG,53.0
MPGNTG,86.0
PV93ZU,80.0
MDCQ0Y,79.0
WU44UI,58.0
SJNRQ0,59.0
A9EP7C,86.0
TIXHBS,66.0
JTY4F6,93.0
BOA4CS,49.0
4J8RTN,70.0
QNQY04,71.0
NL9TUC,51.0
JM5E0C,81.0
ZIJD6N,45.0
VGJXLX,79.0
F064U2,65.0
FBWLK1,94.0
5DX3RX,73.0
87H0HF,85.0
EV7UR3,59.0
9B4QBV,61.0
ZO5VSS,42.0
OVVQ2P,58.0
ZVT0LF,45.0
WI771Z,78.0
BOTLI6,50.0
2RSAR4,93.0
4FAB0P,69.0
CHZTBM,95.0
LFKF6G,47.0
9HW69M,66.0
1GLGL1,68.0
E6ROJP,67.0
DBSVZ7,40.0
4U802W,83.0
J25JMZ,60.0
O9N654,77.0
YPL6FX,81.0
YL0AK3,79.0
R4R1X0,45.0
GZDELH,59.0
B6ZXJD,80.0
MZ9UKG,73.0
XVALGO,84.0
O6HZ0K,93.0
D63JS0,68.0
5QL038,55.0
84BF7N,84.0
KII8PN,48.0
0S821R,82.0
XCZN0D,57.0
HTP8CW,76.0
Q1TA7I,48.0
SNVQ3B,50.0
DJ5TG8,63.0
9F5A56,67.0
WEWH9Y,78.0
CL6IUL,70.0
6PFUUL,57.0
57LEQC,59.0
MGBO0O,69.0
VT4WT7,95.0
1BQN6P,56.0
REI0T5,76.0
OSQDR6,71.0
52MNZ2,54.0
MTFOAD,89.0
FJFFAE,51.0
ZR1W4F,92.0
HW2P41,81.0
UP0UUP,59.0
2E2O0A,75.0
ESFZQP,66.0
US5VVM,79.0
XO5DIH,73.0
YOXCDD,72.0
NQ9N3G,65.0
ZBA89U,84.0
KTYICR,53.0
EKS5G7,94.0
4P72Y3,45.0
0P8GMF,81.0
ARAZZ1,54.0
2AQDMP,55.0
HVJ0CC,73.0
2UFS2H,69.0
S6PV5T,55.0
56CY2S,76.0
6L77Q7,43.0
YZCTLY,45.0
U0NN16,98.0
FDS8ZF,57.0
1A9Z8H,53.0
ZMBMQ0,69.0
1CQHU2,92.0
GWX4PV,41.0
6RN8ON,59.0
BGLGL3,71.0
H6CUVT,79.0
1BCVYG,49.0
WO56BY,54.0
L8JGC6,79.0
EUVILM,77.0
KVY2N7,67.0
OISKZW,64.0
Q9LRS2,65.0
1S7B9L,81.0
9DF9SA,81.0
1FJA46,51.0
XHLVU2,76.0
8D0X4Q,77.0
MZGM3W,63.0
E03504,57.0
FW2G55,70.0
6569H7,69.0
MPMB6G,45.0
Q3GXP2,54.0
UQPUPY,63.0
IM0A1O,79.0
OUPJ79,89.0
89HP81,66.0
T6TAJL,87.0
PW8J5I,94.0
DI5PCZ,59.0
IQFLAX,67.0
WO83QB,73.0
NQOYHR,77.0
1M9IZN,83.0
JCFOOU,48.0
S0SC3B,78.0
HI1NT2,73.0
T08J9O,87.0
XWU22X,68.0
A3LLTV,73.0
DWMVH8,51.0
ZIBFRA,49.0
OO7TQF,47.0
FLZ16F,83.0
CBU5KP,56.0
81CF85,73.0
7RVSAN,69.0
DHRHCV,57.0
QUTB7S,83.0
X7CGP1,58.0
QF0VQE,55.0
16M13T,54.0
FSAN0Q,66.0
MUB243,78.0
4L8IU4,71.0
Z36XZL,68.0
E9V33W,63.0
IVKQUB,80.0
Y21UEU,59.0
P67AJI,68.0
3FWBM2,49.0
UXDFTW,66.0
LFKNEB,63.0
F39JYW,84.0
HB76PY,50.0
V64GAY,67.0
2ANZ0L,76.0
D4I4A2,70.0
C9LFCR,44.0
GWVTZQ,79.0
EJ8FR3,66.0
GYVFPW,90.0
BEJNZH,95.0
8LOHRO,52.0
HPPDI8,82.0
GONEJM,48.0
52TEB1,90.0
SAQG4B,81.0
Y7BESI,69.0
UNIL4R,57.0
0T9JQ9,70.0
D682AO,69.0
3JHCXQ,71.0
E5GXAJ,74.0
GH84P2,85.0
QAKK60,60.0
MR28H1,43.0
5FXKIW,56.0
I275NO,62.0
FN6R99,62.0
VPZRRF,90.0
GJ058L,81.0
BZ2QCZ,67.0
WUDN46,77.0
NI3WNU,91.0
Q52M0M,62.0
5T7ERW,52.0
T2OSEL,90.0
IX0LJU,81.0
FBQWGJ,81.0
3NC15B,76.0
5RKEGF,98.0
NQ70S3,75.0
H90AFL,65.0
O1ZSCK,59.0
FZ5WKI,71.0
25PAWM,58.0
2XPZG0,93.0
Q0VCW5,74.0
D1CGYV,53.0
8TYLXJ,56.0
41P7KL,54.0
BGDLWK,69.0
VQATTB,47.0
SWIXWE,59.0
FZN4P6,51.0
8ROGZE,39.0
MNGIYM,47.0
0WVJ4B,75.0
88U3HB,92.0
CLCMIQ,59.0
682XX3,67.0
WH31Y1,67.0
2I9X51,74.0
6CCV4Q,67.0
Q5IR6C,88.0
21XK3B,58.0
0NZGN4,63.0
ECBA8X,88.0
BRXOJU,62.0
SOGFQF,59.0
GWQV83,53.0
181IQN,71.0
8J3LLV,69.0
W79AEB,61.0
A41HBL,88.0
AQ6UTT,38.0
OXE9DY,53.0
36U1MC,41.0
67R63G,74.0
FB9O87,83.0
5NSK7H,42.0
2AOR2D,81.0
E6DQFS,52.0
LC0FVU,77.0
K81JV2,84.0
H5HHMY,44.0
CZQH73,64.0
778JZY,42.0
59G7WD,83.0
P91Y8E,49.0
4EI85B,91.0
ADW462,55.0
0J3240,69.0
B0M8F2,78.0
79CA3Z,62.0
3AZM1M,83.0
288B2F,63.0
SW2XUG,54.0
JYVXX4,83.0
EKNEFX,61.0
L4JKX3,82.0
80LBPQ,43.0
VQZCKZ,55.0
RIOKIH,83.0
A3W9U1,70.0
9GY7WB,47.0
U3752D,87.0
RHC37D,80.0
KEO5BG,68.0
UUQCJL,53.0
PET1S3,47.0
UN3L7X,59.0
KU99J1,63.0
661PE6,69.0
BW56NP,93.0
A9519S,54.0
WP8B1E,44.0
SGKA0H,89.0
D88SIC,67.0
2WCIPH,69.0
BPKYJX,59.0
QH7GGF,44.0
YBHVL2,79.0
6IPTDE,56.0
MFHW7E,62.0
VQNAZV,82.0
CYNA5N,42.0
VNFZR2,59.0
SRY4CW,69.0
34SFQ5,76.0
UP50XC,55.0
XSG1D3,69.0
DEQ4TY,79.0
PA53VQ,73.0
CWQEFJ,78.0
1XLB2Y,79.0
NPFXBJ,73.0
QHTLDQ,44.0
HTSW0X,79.0
EWSR4R,81.0
1IFUCT,67.0
PM0VIC,64.0
ANPUDZ,64.0
WU500O,51.0
PQ23C3,67.0
TCDTQU,58.0
99LF9O,59.0
RIOQUN,55.0
LUM393,49.0
ZGU81D,88.0
SHA6YC,62.0
FODDPK,77.0
YCW353,72.0
K79WBO,54.0
LN9KPL,79.0
FIRO2I,85.0
0M2FWV,64.0
KTM7R0,55.0
2M5KCZ,95.0
05EESR,55.0
0FK4C8,59.0
F0JCW0,91.0
YMZAJF,52.0
K6TB0A,79.0
IGI7IC,50.0
N61U0W,78.0
LCXZHQ,59.0
F4A8SQ,47.0
LHD10V,70.0
09PKPJ,74.0
REQ33V,49.0
1PZ6TD,66.0
SM7O9E,79.0
J98ZIT,77.0
RPGXAU,48.0
YTAJ1J,57.0
DD8G2V,82.0
UW3A8B,59.0
1J5XPO,79.0
LWESZU,75.0
POA7FK,53.0
CXW5YA,47.0
2U6LAU,73.0
FEH2HK,76.0
R1UEXO,74.0
XVKPOJ,53.0
IS9TL3,60.0
MYBH1G,93.0
IRV3XR,59.0
1NBDEZ,72.0
RVQBT4,69.0
YDIHN1,71.0
QHMJ1L,94.0
73NZ08,62.0
39C2FO,61.0
WG284W,68.0
65PM3C,80.0
H69TSA,55.0
BQFZ0A,70.0
P9ZQ0S,94.0
WDJ3N0,88.0
ZAFU5V,69.0
OA7JE2,53.0
CNXIXG,35.0
6GK8WW,72.0
BIE166,48.0
V9ZF3X,69.0
F0A9UP,47.0
MLXK4Z,54.0
JQQ9JT,77.0
GAK12H,72.0
VKPDTZ,50.0
T4ASEG,60.0
44S4UF,52.0
XM0R3M,71.0
VX87AG,65.0
JPKV0I,71.0
J9VDC0,71.0
GYDTDN,58.0
UK9G1E,52.0
V8CFFC,70.0
7ZQ1R5,52.0
7CA01C,60.0
ERR5BI,59.0
XDTDPM,64.0
6O5UVY,62.0
AW3YRI,46.0
